Gene ID,Locus Tag,Gene Product Name,Genome ID,Genome Name,Batch1,Gene Symbol,GenBank Accession,Chromosome,Start Coord,End Coord,Strand,DNA Sequence Length (bp),Amino Acid Sequence Length (aa),Locus Type,Is Pseudogene,Is Partial Gene,Add Date,Is Public,Sequencing Status,Transmembrane Helices,Signal Peptides,Scaffold ID,Scaffold External Accession,Scaffold Name,Scaffold Length (bp),Scaffold GC %,Scaffold Read Depth,COG,Pfam,Tigrfam,SMART,SUPERFam,CATH FunFam,Enzyme,KO,IMG Term,MyIMG (self),MyIMG (group),MyIMG (public)
3300049257 assembled Ga0508133_009086_4_282,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,4,282,#ERROR!,279,93,CDS,,,,No,Draft,,,Ga0508133_009086,,Ga0508133_009086,282,0.67,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_090985_3_566,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,3,566,-,564,188,CDS,,,,No,Draft,,,Ga0508133_090985,,Ga0508133_090985,566,0.66,1,,pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_020111_3_281,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,3,281,#ERROR!,279,93,CDS,,,,No,Draft,,,Ga0508133_020111,,Ga0508133_020111,283,0.65,1,,pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_031130_3_281,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,3,281,-,279,93,CDS,,,,No,Draft,,,Ga0508133_031130,,Ga0508133_031130,281,0.64,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049256 assembled Ga0508132_00045_42875_44452,null,nitrogenase molybdenum-iron protein beta chain,3300049256,"Lab enriched compost microbial communities from Needham, MA, USA - 01 SPAdes assembly (*) (MER-FS) (assembled)",1,,,,42875,44452,-,1578,525,CDS,,,,No,Draft,,,Ga0508132_00045,,Ga0508132_00045,64916,0.66,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase<<>>pfam11844===Domain of unknown function (DUF3364),TIGR01286===nitrogenase molybdenum-iron protein beta chain,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_073381_1_282,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,1,282,-,282,94,CDS,,,,No,Draft,,,Ga0508133_073381,,Ga0508133_073381,282,0.61,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_093021_2_214,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,2,214,#ERROR!,213,71,CDS,,,,No,Draft,,,Ga0508133_093021,,Ga0508133_093021,216,0.67,1,,,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_073333_2_274,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,2,274,-,273,91,CDS,,,,No,Draft,,,Ga0508133_073333,,Ga0508133_073333,282,0.6,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_016246_3_251,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,3,251,-,249,83,CDS,,,,No,Draft,,,Ga0508133_016246,,Ga0508133_016246,252,0.68,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_069703_3_209,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,3,209,#ERROR!,207,69,CDS,,,,No,Draft,,,Ga0508133_069703,,Ga0508133_069703,210,0.61,1,,,,,"53807===""Helical backbone"" metal receptor",,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_061128_2_241,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,2,241,#ERROR!,240,80,CDS,,,,No,Draft,,,Ga0508133_061128,,Ga0508133_061128,243,0.63,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_058566_20_445,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,20,445,#ERROR!,426,142,CDS,,,,No,Draft,,,Ga0508133_058566,,Ga0508133_058566,445,0.64,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_020424_3_344,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,3,344,#ERROR!,342,114,CDS,,,,No,Draft,,,Ga0508133_020424,,Ga0508133_020424,345,0.58,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_059984_1_216,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,1,216,#ERROR!,216,72,CDS,,,,No,Draft,,,Ga0508133_059984,,Ga0508133_059984,217,0.67,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_102119_1_282,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,1,282,-,282,94,CDS,,,,No,Draft,,,Ga0508133_102119,,Ga0508133_102119,283,0.64,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_018739_1_258,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,1,258,-,258,86,CDS,,,,No,Draft,,,Ga0508133_018739,,Ga0508133_018739,258,0.66,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_024313_11_262,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,11,262,#ERROR!,252,84,CDS,,,,No,Draft,,,Ga0508133_024313,,Ga0508133_024313,264,0.61,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_045635_1_243,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,1,243,-,243,81,CDS,,,,No,Draft,,,Ga0508133_045635,,Ga0508133_045635,244,0.68,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049256 assembled Ga0508132_35131_1_432,null,nitrogenase molybdenum-iron protein beta chain,3300049256,"Lab enriched compost microbial communities from Needham, MA, USA - 01 SPAdes assembly (*) (MER-FS) (assembled)",1,,,,1,432,-,432,144,CDS,,,,No,Draft,,,Ga0508132_35131,,Ga0508132_35131,433,0.61,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_087609_1_279,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,1,279,#ERROR!,279,93,CDS,,,,No,Draft,,,Ga0508133_087609,,Ga0508133_087609,281,0.64,1,,,,,"53807===""Helical backbone"" metal receptor",,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049256 assembled Ga0508132_00397_1172_2551,null,nitrogenase molybdenum-iron protein beta chain,3300049256,"Lab enriched compost microbial communities from Needham, MA, USA - 01 SPAdes assembly (*) (MER-FS) (assembled)",1,,,,1172,2551,-,1380,459,CDS,,,,No,Draft,,,Ga0508132_00397,,Ga0508132_00397,16077,0.65,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_020120_1_141,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,1,141,#ERROR!,141,46,CDS,,,,No,Draft,,,Ga0508133_020120,,Ga0508133_020120,347,0.65,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",,,,"53807===""Helical backbone"" metal receptor",,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_087859_1_213,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,1,213,-,213,71,CDS,,,,No,Draft,,,Ga0508133_087859,,Ga0508133_087859,215,0.62,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_028719_339_560,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,339,560,-,222,73,CDS,,,,No,Draft,,,Ga0508133_028719,,Ga0508133_028719,562,0.62,1,,pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049256 assembled Ga0508132_00043_22802_24190,null,nitrogenase molybdenum-iron protein beta chain,3300049256,"Lab enriched compost microbial communities from Needham, MA, USA - 01 SPAdes assembly (*) (MER-FS) (assembled)",1,,,,22802,24190,#ERROR!,1389,462,CDS,,,,No,Draft,,,Ga0508132_00043,,Ga0508132_00043,66603,0.63,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,"TIGR02932===V-containing nitrogenase, beta subunit",,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_018583_10662_12155,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,10662,12155,#ERROR!,1494,497,CDS,,,,No,Draft,,,Ga0508133_018583,,Ga0508133_018583,17747,0.62,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase<<>>pfam11844===Domain of unknown function (DUF3364),TIGR01286===nitrogenase molybdenum-iron protein beta chain,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_038005_3_200,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,3,200,-,198,66,CDS,,,,No,Draft,,,Ga0508133_038005,,Ga0508133_038005,201,0.67,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",,,,"53807===""Helical backbone"" metal receptor",,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_080440_95780_95998,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,95780,95998,-,219,72,CDS,,,,No,Draft,,,Ga0508133_080440,,Ga0508133_080440,95999,0.67,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_066169_3005_3169,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,3005,3169,-,165,54,CDS,,,,No,Draft,,,Ga0508133_066169,,Ga0508133_066169,3169,0.64,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049257 assembled Ga0508133_017123_460_1851,null,nitrogenase molybdenum-iron protein beta chain,3300049257,"Lab enriched compost microbial communities from Needham, MA, USA - 01 MEGAHIT assembly (*) (MER-FS) (assembled)",1,,,,460,1851,#ERROR!,1392,463,CDS,,,,No,Draft,,,Ga0508133_017123,,Ga0508133_017123,3239,0.66,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
3300049256 assembled Ga0508132_00004_32348_33643,null,nitrogenase molybdenum-iron protein beta chain,3300049256,"Lab enriched compost microbial communities from Needham, MA, USA - 01 SPAdes assembly (*) (MER-FS) (assembled)",1,,,,32348,33643,-,1296,431,CDS,,,,No,Draft,,,Ga0508132_00004,,Ga0508132_00004,369708,0.45,1,"COG2710===Nitrogenase molybdenum-iron protein, alpha and beta chains",pfam00148===Nitrogenase component 1 type Oxidoreductase,,,"53807===""Helical backbone"" metal receptor",3.40.50.1980===Nitrogenase molybdenum iron protein domain,EC:1.18.6.1===Nitrogenase.,KO:K02591===nifK===nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,
